"Conventional_coverage","Bias.Corrected_coverage","rdrobust_coverage","RDHonest_coverage","plrd_coverage","Conventional_width","Bias.Corrected_width","rdrobust_width","RDHonest_width","plrd_width"
1,1,1,1,1,4.48756857206713,4.48756857206713,5.26208462162632,6.84582694482026,3.77991257984073
1,1,1,1,1,5.08755063754588,5.08755063754588,5.79528800491477,7.0232728494175,3.88575824405188
1,1,1,1,1,4.50200572547307,4.50200572547307,5.19823843400808,6.30927775789332,3.6134123376712
1,1,1,1,1,5.658517041938,5.658517041938,6.59931930721671,6.92001746518087,4.21612629143907
1,1,1,1,1,4.60247370170755,4.60247370170755,5.40843939434453,7.1748589285625,3.76294398810819
1,1,1,1,1,5.25727087675763,5.25727087675763,6.292233776616,7.51304753210174,4.0023335300553
1,1,1,1,1,4.44972512538836,4.44972512538836,5.21578092608108,5.07614684840945,3.91930197019269
1,1,1,1,1,4.86476900637373,4.86476900637373,5.78770980983889,8.02771520593899,3.87462019646009
1,1,1,1,1,5.17331649650404,5.17331649650404,6.09919696834895,5.55920579740858,3.78284840295065
0,0,0,0,1,5.82031432719275,5.82031432719275,6.48801716458487,7.71381712400864,3.90080273201017
1,1,1,1,1,4.5120029833891,4.5120029833891,5.28790104017443,6.45167861191411,3.39526751031365
1,1,1,1,1,4.59957740007477,4.59957740007477,5.51606359211149,6.46074529424098,3.84298837446013
1,1,1,1,1,5.1520662260628,5.1520662260628,5.90662786210723,6.66653406866408,3.90222615908188
1,1,1,1,1,4.97236220468712,4.97236220468712,5.88303238123765,6.43469778954314,3.95391934650594
1,1,1,1,1,5.17763188193216,5.17763188193216,6.19877169823113,5.79112513562328,3.83197598759297
1,1,1,1,1,5.04918130087394,5.04918130087394,5.95726959527093,5.42434791471109,3.7690751281058
1,1,1,1,1,4.75597233512284,4.75597233512284,5.63778081808897,5.05287279777856,3.74380330110442
1,1,1,1,1,5.58169595620351,5.58169595620351,6.55961452219286,7.52186186668624,3.78188609413183
1,0,0,1,1,5.41332353251755,5.41332353251755,6.09493757026532,6.59627358087773,3.8296727164575
0,0,0,1,1,6.03263870885292,6.03263870885292,6.84518351436193,7.37870306445915,3.75252146739319
1,1,1,1,1,4.87898029670288,4.87898029670288,5.60688578489775,6.18825308479594,3.75441237363112
1,1,1,1,1,5.03825161382001,5.03825161382001,6.02330445218296,5.77911702543983,3.86694836451722
1,1,1,1,1,5.13570151408369,5.13570151408369,6.03130080675595,8.3793563599922,3.87927550722353
1,0,1,1,1,4.38271325680685,4.38271325680685,5.09199710217387,6.79880353804618,3.58897057858232
1,1,1,1,1,5.01022812361141,5.01022812361141,5.7751932965706,5.70756950461428,3.88136134699944
1,1,1,1,1,5.69109085699259,5.69109085699259,6.7870627005104,7.64298417094482,3.70225634018385
1,0,1,1,1,4.31610928107726,4.31610928107726,5.0688733956203,4.55303516550244,3.50369432859239
1,1,1,1,1,4.72505946299685,4.72505946299685,5.6179525689269,6.40492658131553,3.7374453365391
1,1,1,1,1,5.20851094179233,5.20851094179233,6.07117536433175,6.8218104991062,4.52730404145119
1,1,1,1,1,5.72678974611389,5.72678974611389,6.70434817637884,7.17874070884318,4.1302968786977
1,1,1,1,1,4.91886002590864,4.91886002590864,5.71772541713924,6.15516491012243,3.75870626165613
1,1,1,1,1,4.55487145229811,4.55487145229811,5.36538762341037,5.79194629144604,3.76013937168549
1,1,1,1,1,4.97242455257131,4.97242455257131,5.91054469015108,6.99787084588973,5.75299900450064
1,1,1,1,1,4.50942595963234,4.50942595963234,5.1803966542839,7.316620783424,3.80485904301982
1,1,1,1,1,6.44106978762569,6.44106978762569,7.90987082591561,9.75779672711244,3.89928628019288
1,1,1,1,1,4.81488855019558,4.81488855019558,5.78317181975935,6.9175739918909,3.6910081055493
1,1,1,1,1,5.07535904750571,5.07535904750571,6.04687209116163,7.71048840864621,3.98954534085746
1,1,1,1,1,5.22064235424295,5.22064235424295,6.23180258046509,7.65483880677598,3.94217794971217
1,1,1,1,1,4.58572051707353,4.58572051707353,5.4257574841474,5.5348409323606,3.67555570748166
1,1,1,1,1,5.39434932921117,5.39434932921117,6.43514236153703,8.04454921616208,3.8213719328298
1,1,1,1,1,5.08702893246288,5.08702893246288,5.9933183657005,7.36411416817891,3.89927571990153
1,1,1,1,1,5.14406294936781,5.14406294936781,6.08570448036015,6.16594514738157,3.97772091035194
1,1,1,1,1,4.75321428270811,4.75321428270811,5.60929362898527,7.40516394996801,3.8327803930091
1,1,1,1,1,5.6633261759288,5.6633261759288,6.57194525330956,8.26061407373739,3.86850767255649
1,1,1,1,1,4.74348900877012,4.74348900877012,5.57992223866079,6.07342567410521,3.88824475005566
1,0,1,1,1,5.11076894433199,5.11076894433199,5.89467329260267,7.97009373184467,3.97002018915635
1,1,1,1,1,4.85674910885362,4.85674910885362,5.78065921730101,5.95475832742819,3.96079361341111
1,1,1,1,1,4.9279993939811,4.9279993939811,5.89158558388951,5.30737719308326,3.74515262577813
1,1,1,1,1,5.15228187173508,5.15228187173508,6.03842067041112,7.08347705054541,4.13032705908301
0,0,0,1,1,5.45257442093913,5.45257442093913,6.17528298808133,6.7770259672146,3.77730617594377
0,0,0,1,0,4.43544726732792,4.43544726732792,5.2131174978299,5.92442188255206,3.70821068905211
1,1,1,1,1,4.91761159513737,4.91761159513737,5.88627263372077,5.95371117776684,3.94534397216273
1,1,1,1,1,4.73007156623425,4.73007156623425,5.51701301877981,6.23696238124666,3.85437227853698
1,1,1,1,1,5.31771635823673,5.31771635823673,6.30346914152285,7.92482868791848,3.92261995546283
1,1,1,1,1,5.30939689368219,5.30939689368219,6.19491365423002,6.13699186732267,3.87400591686782
1,1,1,1,1,4.71765859583472,4.71765859583472,5.55955425900513,6.22619931693819,3.74990114680858
1,1,1,1,1,5.25895993570987,5.25895993570987,6.24277001659202,7.48329471219495,3.94172727924509
1,1,1,1,1,4.24018320285775,4.24018320285775,4.92358309481371,6.65193250831556,3.62245225782695
1,1,1,1,1,4.44076459039987,4.44076459039987,5.19250212106617,5.68907994061341,3.72103833279458
1,1,1,1,1,4.61369191554993,4.61369191554993,5.42152632320728,4.9884872140028,3.59380207960246
1,1,1,1,1,5.27690264491189,5.27690264491189,6.23970889710128,6.50743211514891,4.2160822998849
1,1,1,1,1,5.01237389604066,5.01237389604066,5.90512496931974,5.61475982243796,3.76796606261629
1,0,1,1,1,5.13423174331317,5.13423174331317,5.94372739031819,6.69110665432764,4.11373778712895
1,1,1,1,1,5.05766161258174,5.05766161258174,5.96416814438944,7.21541868192893,3.84746610159967
1,1,1,1,1,4.64786046445855,4.64786046445855,5.29378444530299,5.59199749892059,3.67640474801997
1,1,1,1,1,4.30686803665302,4.30686803665302,4.97337410438242,6.73825872275609,3.91596450051845
1,1,1,1,1,5.02137481332852,5.02137481332852,5.94229180218026,7.7092609300521,3.76484700251574
1,1,1,1,1,5.4564485633674,5.4564485633674,6.4804151962475,6.1902914126588,3.83037004025076
1,1,1,1,1,4.85073884514943,4.85073884514943,5.6776872154425,6.30217376241737,3.9601091315578
1,1,1,1,1,4.30091156227434,4.30091156227434,5.04583121806011,5.87372878527431,3.87770127224577
0,0,0,1,1,4.80150324623455,4.80150324623455,5.68305385585314,6.47647934539491,3.61611436551546
1,1,1,1,1,5.01347645202529,5.01347645202529,5.83554168990183,5.86704703282567,3.76861051485783
0,0,1,1,1,4.53603760150529,4.53603760150529,5.36922968767621,6.93251593357126,5.60514062239001
1,1,1,1,1,4.78128355744329,4.78128355744329,5.55022354002127,7.02940130941838,3.89106155048454
1,1,1,1,1,4.67670334638689,4.67670334638689,5.52255167121694,6.22250448827357,5.50456889621191
1,1,1,1,1,5.0032173524495,5.0032173524495,5.91450963733502,6.97816932737067,3.74126035162676
1,1,1,1,1,5.5130480210229,5.5130480210229,6.60572510413397,6.42978412892339,3.79769139840665
1,1,1,1,1,4.78540093435956,4.78540093435956,5.70894235821736,7.01550935043033,5.65487021242694
1,1,1,1,1,5.19042782395616,5.19042782395616,6.13261200866511,7.02020186325592,3.6693904279156
1,1,1,1,1,4.75453467405778,4.75453467405778,5.6606258150196,7.23993283922754,3.91411538887945
1,1,1,1,1,5.20479437742753,5.20479437742753,6.26551252400771,6.69628136033776,3.78904680394256
1,1,1,1,1,5.10609759681351,5.10609759681351,6.04012123695245,6.81407550174299,3.82420456856843
1,1,1,1,1,5.09862946800554,5.09862946800554,5.95398800597281,6.47021156781536,3.83467309385843
1,1,1,1,1,4.92588127141675,4.92588127141675,5.84520228961357,7.89592930749464,3.95721197834588
1,1,1,1,1,5.34609379687349,5.34609379687349,6.49940251569894,6.49788406649201,3.80910833448528
1,1,1,1,1,4.60457486696536,4.60457486696536,5.4006315645109,6.73760962350085,3.65946963414913
1,1,1,1,1,5.65971627203154,5.65971627203154,6.67345949351416,7.94586718074909,4.02252090486701
1,1,1,1,1,5.61079367405857,5.61079367405857,6.70884157515727,7.82301817580439,3.98625974284873
1,1,1,1,1,5.48652804784062,5.48652804784062,6.51430814420677,8.12036213899561,3.77154490801225
1,1,1,1,1,4.58577497037685,4.58577497037685,5.37399054962511,6.3650719331659,3.90494785878954
1,1,1,1,1,4.60001630669299,4.60001630669299,5.34142382344115,7.42686975060838,4.00631777932539
1,0,0,1,1,6.23581095640218,6.23581095640218,7.1463356039765,7.30842656052442,3.91864190740566
1,1,1,1,1,5.22747823727302,5.22747823727302,6.0479611114187,7.12288535799871,3.86862891661111
1,1,1,1,1,5.18794271972283,5.18794271972283,6.15520321943459,6.70518876115675,6.33409241911291
1,1,1,1,1,4.64831226540745,4.64831226540745,5.36883756479113,6.40733398260248,3.74081303051957
1,1,1,1,1,5.14391653905032,5.14391653905032,5.97496370058083,5.83780059890212,3.81057118754163
1,1,1,1,1,5.30548023011413,5.30548023011413,6.24582939126088,5.56295678080736,3.92629246951963
0,1,1,1,0,5.29893819029451,5.29893819029451,6.34956255510546,6.42383231720094,3.98174514874275
1,1,1,1,1,4.94292267853869,4.94292267853869,5.57456900299417,8.21806417575677,4.0345620024433
0,0,0,1,1,5.42954322195274,5.42954322195274,6.43890257217372,6.81431527372016,5.82249519568444
1,1,1,1,1,4.42652125379407,4.42652125379407,5.22353483341674,6.15775188273568,3.79261943694041
1,1,1,1,1,4.89335506987197,4.89335506987197,5.83972984646088,7.55784911858898,3.72925163969181
1,1,1,1,1,4.58885013907062,4.58885013907062,5.39947660350237,6.60005863423278,3.61878682827212
1,1,1,1,1,4.30827291677798,4.30827291677798,5.05270464959126,7.4462114025394,3.82491775395838
0,0,0,0,1,5.52739094440998,5.52739094440998,6.6168952685093,7.73462737798631,4.05854811546605
1,1,1,1,1,5.51527541681155,5.51527541681155,6.56734612709057,6.82133558482101,3.98245176809177
1,1,1,1,1,5.15848034393961,5.15848034393961,6.17830911434916,6.79708558674968,3.69671600962483
1,1,1,1,1,4.61795332868471,4.61795332868471,5.45480439451844,5.84249217405316,3.94250847869982
1,1,1,1,1,4.92110093184883,4.92110093184883,5.82727464928658,5.33453395286223,3.73897476103213
1,1,1,1,1,4.52464933642661,4.52464933642661,5.34688560632412,6.96618530766274,3.69881268897612
1,1,1,1,0,5.19555294466925,5.19555294466925,6.16834432575344,7.47917067909176,3.66462642144378
1,1,1,1,1,5.20320223273421,5.20320223273421,6.24859340126016,6.91230223143723,3.89063063706644
1,1,1,1,1,5.31331335135126,5.31331335135126,6.30829752355266,7.97760912992325,3.893541159847
1,1,1,1,1,5.48290679740474,5.48290679740474,6.41190936995534,8.1878975786357,3.94293412848224
0,0,0,0,1,4.94168425625575,4.94168425625575,5.75078123777137,5.48978794735694,3.81039910923603
1,1,1,1,1,4.93202017584303,4.93202017584303,5.91322388439056,6.76728288243846,3.87369696841125
1,1,1,1,1,4.0705742631053,4.0705742631053,4.74727000470528,6.03252322771213,3.72557357863492
1,1,1,1,1,5.14352769007687,5.14352769007687,5.92776463792049,6.31388701321109,3.93861582452548
1,1,1,1,1,5.15296124439309,5.15296124439309,6.12638360084505,7.27892034505002,3.86520463910747
1,1,1,1,1,4.88782533282626,4.88782533282626,5.78061149675475,6.22221922674548,3.6120617189957
1,1,1,1,1,4.60637597834085,4.60637597834085,5.39653086497506,5.70424522771622,3.83875325198501
1,1,1,1,1,5.17714952802449,5.17714952802449,6.21269173646085,8.40921714573838,3.95965973065042
1,1,1,1,1,5.71560578169607,5.71560578169607,6.65649086031296,7.78886699230794,3.86383513327592
1,1,1,1,1,5.13863608282719,5.13863608282719,6.17128113438804,7.15905676029819,3.73701301960098
1,1,1,1,1,4.83639561446558,4.83639561446558,5.75790513214428,6.86581911749182,3.74688866904683
1,1,1,1,1,4.77941074888881,4.77941074888881,5.68194841139242,6.88009859371246,3.92041826953257
1,1,1,1,1,4.53130589995539,4.53130589995539,5.35653788065824,7.21480168107612,3.82260249514885
1,1,1,1,1,5.10445537076338,5.10445537076338,6.20376754240555,7.05900914762656,4.01712086764904
1,1,1,1,1,4.61027094045805,4.61027094045805,5.37183504299551,6.56118630800118,3.74294247674956
1,1,1,1,1,5.19419258475988,5.19419258475988,6.1184854328681,5.96105323118046,3.84290487846063
