"Conventional_coverage","Bias.Corrected_coverage","rdrobust_coverage","RDHonest_coverage","plrd_coverage","Conventional_width","Bias.Corrected_width","rdrobust_width","RDHonest_width","plrd_width"
0,0,1,1,1,0.0658984068688879,0.0658984068688879,0.0806631142192748,0.10413950784823,0.0486041792196437
1,1,1,1,1,0.0771772223627493,0.0771772223627493,0.0884994034974768,0.13394748629948,0.048106723121703
1,1,1,1,1,0.0721661049275338,0.0721661049275339,0.0877575799412756,0.108456500821005,0.0801486370699855
1,1,1,1,1,0.0695839865360826,0.0695839865360826,0.0845359558512429,0.123503658669143,0.0465608252969297
0,0,0,0,1,0.0725537113908046,0.0725537113908046,0.0863493691535644,0.10975201738824,0.0835788923187297
1,1,1,1,1,0.0631663442273301,0.0631663442273301,0.0743936905897082,0.0923804787078849,0.0469307209119724
1,1,1,1,0,0.071012394266708,0.071012394266708,0.0866053377974151,0.101152642175788,0.0839426260815615
1,1,1,1,1,0.064597277621584,0.064597277621584,0.0793275173304882,0.0979613905946213,0.08596813744667
1,1,1,1,1,0.0683434716266485,0.0683434716266485,0.0825039947396202,0.118603815800725,0.0783206973107912
1,1,1,1,1,0.0626398602623084,0.0626398602623084,0.0763414513312946,0.124232880401149,0.0763544056861193
0,0,0,1,1,0.0803166230286881,0.0803166230286881,0.0908013721073019,0.142680729184338,0.079725858862731
1,1,1,1,1,0.0654858625097666,0.0654858625097666,0.0805912045405902,0.103983763354142,0.0834676884086679
1,1,1,1,1,0.0599713556047277,0.0599713556047277,0.072943182966627,0.102083316866314,0.0881420377515175
1,0,0,1,1,0.0839561321843765,0.0839561321843765,0.0972198661758016,0.119095693941984,0.0836989581346031
1,1,1,1,1,0.0628707241844649,0.0628707241844649,0.0770197877339883,0.119363496732298,0.0795150369509468
1,1,1,1,1,0.063613049638858,0.063613049638858,0.0759460572671667,0.106171739707618,0.085413549698133
1,1,1,1,1,0.0600104453716762,0.0600104453716762,0.0716568818936079,0.124124203931461,0.0850759623370635
0,0,1,1,1,0.0700516301580714,0.0700516301580714,0.0837420346092315,0.0958925234276883,0.0846500219271945
1,1,1,1,1,0.0685916503410761,0.0685916503410761,0.08271121691243,0.130378907775583,0.0806262471733631
1,1,1,1,1,0.0627413466558754,0.0627413466558754,0.0751554908939963,0.0935360430484142,0.0840886640202334
1,1,1,1,1,0.0731184680889779,0.0731184680889779,0.089753086342985,0.132338254272544,0.0826829699456011
1,1,1,1,1,0.0575416795869167,0.0575416795869167,0.0697312074130498,0.0971331067254874,0.08335316575341
1,1,1,1,1,0.0706714008851565,0.0706714008851565,0.0851990624998411,0.149959874975905,0.0866992556511196
1,1,1,1,1,0.0589081421393464,0.0589081421393464,0.0704845320214353,0.112105695741908,0.084130076082384
1,1,1,1,1,0.0789467331417744,0.0789467331417744,0.0930158386854823,0.0926348650246046,0.0808875816628276
1,1,1,1,1,0.0783771840234452,0.0783771840234452,0.0903780732703936,0.127162620410405,0.0803549275740602
1,1,1,1,1,0.0602342178612378,0.0602342178612378,0.0734928600338633,0.0962740652240939,0.0862506526702469
1,1,1,1,1,0.0611900124096109,0.0611900124096109,0.0746153658408308,0.0973871960242736,0.0857301728802102
1,1,1,1,1,0.0796275264049423,0.0796275264049423,0.0905039927980407,0.105063292841305,0.082705852657609
1,1,1,1,1,0.0670930862182633,0.0670930862182633,0.0816267167407911,0.117202840964025,0.0809466816016068
1,1,1,1,1,0.0777692393906107,0.0777692393906107,0.0903220705235325,0.108163374967506,0.0827553898080914
1,1,1,1,1,0.0612948931144344,0.0612948931144344,0.0748284078038421,0.109394206720914,0.0819770828524355
1,1,1,1,1,0.0640030477257969,0.0640030477257969,0.0787505348053045,0.0927165484570575,0.0849022832253348
1,1,1,1,1,0.0631788932382959,0.0631788932382959,0.0765168879305913,0.120435196622126,0.084793793500812
1,1,1,1,1,0.0630138644940098,0.0630138644940098,0.0754786583795568,0.0926224274435018,0.0850747708086363
1,1,1,1,1,0.0713365952638165,0.0713365952638165,0.0859954207469227,0.103991032465134,0.046804577774168
1,1,1,1,1,0.0680501508481567,0.0680501508481567,0.0824764117018359,0.149800397169602,0.0799376764898325
1,1,1,1,1,0.0702740781216873,0.0702740781216873,0.0861622161794756,0.136951656068047,0.0808295512742076
1,1,1,1,1,0.0651582867634607,0.0651582867634607,0.0798811967516758,0.115476191065912,0.0815793051119237
1,1,1,1,1,0.0588237178825757,0.0588237178825757,0.0709865471861308,0.115912874054368,0.0491211050582785
1,1,1,1,1,0.0699567010333905,0.0699567010333905,0.0851530185027622,0.100086330954902,0.0793641464324387
